CountryYear,Country,Year,Happiness,FBBNKCAPAZS,FBASTNPERZS,ENBIRTHRDNO,ICBUSDISCXQ,ICREGCOSTPCZS,ICCRDINFOXQ,DTDISDLXFCD,ICBUSDFRNXQ,ICBUSEASEXQ,ENFSHTHRDNO,SHSTAACSN,SHSTAACSNRU,SHSTAACSNUR,SHH2OSAFEZS,SHH2OSAFERUZS,SHH2OSAFEURZS,DTINTDLXFCD,DTINTDPNGCD,SHMMRRISKZS,SHMMRRISK,ENMAMTHRDNO,SHSTAMMRT,IQSCIMTHD,SPDYNIMRTIN,SPDYNIMRTFEIN,SPDYNIMRTMAIN,SHDYNNMRT,SHDYNMORT,SHDYNMORTFE,SHDYNMORTMA,SHDTHIMRT,SHMMRDTHS,SHDTHNMRT,SHDTHMORT,IQSCIOVRL,IQSCIPRDC,ENHPTTHRDNO,DTAMTBLATCD,DTDISBLATCD,DTINTBLATCD,DTAMTPBNDCD,DTINTPBNDCD,DTAMTPCBKCD,DTDISPCBKCD,DTINTPCBKCD,DTAMTMLATCD,DTDISMLATCD,DTINTMLATCD,DTAMTOFFTCD,DTDISOFFTCD,DTINTOFFTCD,DTAMTPROPCD,DTDISPROPCD,DTINTPROPCD,DTAMTPRVTCD,DTDISPRVTCD,DTINTPRVTCD,DTAMTDLXFCD,DTAMTDPNGCD,ICCRDPRVTZS,ICWRHPROC,ICPRPPROC,SGGENPARLZS,ICCRDPUBLZS,IQSCISRCE,ICREGPROC,ICLGLCREDXQ,ICTAXPAYM,ICWRHDURS,ICLGLDURS,ICELCTIME,ICPRPDURS,ICREGDURS,ICTAXDURS,ICISVDURS,ICTAXTOTLCPZS
Somalia2014,Somalia,2014,5.528272629,,,,,,,0,,,,,,,,,,0,0,4.818437105,21,,753,0,87.4,,,40.5,141.2,,,38236,3500,17761,61499,20,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,13.8,,10,,,,,,,,,,,
Somalia2015,Somalia,2015,5.353644848,,,18,,,,0,,,27,,,,,,,5021000,0,4.64469313,22,13,732,0,85,78.6,91.3,39.7,136.8,130.2,143.4,37786,3400,17692,60537,20,50,43,9234000,0,1309000,0,0,0,0,0,22226000,0,3712000,31460000,0,5021000,0,0,0,0,0,0,31460000,0,,,,13.81818182,,10,,,,,,,,,,,
Somaliland region2009,Somaliland region,2009,4.991399765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somaliland region2010,Somaliland region,2010,4.657363415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somaliland region2011,Somaliland region,2011,4.930571556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somaliland region2012,Somaliland region,2012,5.057314396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa2006,South Africa,2006,5.083986759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa2007,South Africa,2007,5.204454422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa2008,South Africa,2008,5.346306801,5.7,3.921515176,,8,6,,1871103000,,,,62.3,53.5,67.9,90.3,76.3,99.1,1930629000,738679000,0.343062568,290,,138,90,46.6,,,12.3,68.4,,,55228,1500,14527,79742,86.66666667,90,,0,0,0,888323000,894301000,1693620000,1216000000,244419000,25839000,3103000,16200000,25839000,3103000,16200000,145218000,0,37030000,2727161000,1216000000,1175750000,4892000000,2139000000,64.8,17,7,33,0,80,6,,9,139,600,,23,22,200,,33.3
South Africa2009,South Africa,2009,5.218430996,6.6546522,5.936110059,,8,5.9,,4201942000,68.09,,,62.9,54.5,68.1,90.7,77.1,99.2,1692449000,651753000,0.367314157,270,,148,80,41.1,,,11.9,63.5,,,50527,1600,14593,76073,81.11111111,83.33333,,0,0,0,250000000,952922000,1632536000,0,48992000,37568000,31942000,10464000,37568000,31942000,10464000,145216000,0,28318000,2027752000,2000000000,1030232000,2773320000,708000000,54.7,17,7,44.5,0,80,6,,9,139,600,214,23,22,200,,30
South Africa2010,South Africa,2010,4.652428627,7.046001721,5.79213812,,8,6,,7000745000,68.47,,,63.5,55.5,68.4,91.1,77.8,99.2,2191006000,618361000,0.380548923,260,,154,80,38.2,33.8,42.4,11.7,53.8,48.8,58.7,47579,1700,14544,65444,82.22222222,86.66667,,0,0,0,0,1488217000,1492536000,864000000,45296000,40235000,913069000,19528000,40235000,913069000,19528000,145218000,0,19604000,1637754000,2864000000,1553117000,3470185000,1792196000,54.9,17,7,44.5,0,80,6,,9,139,600,214,23,22,200,,30.2
South Africa2011,South Africa,2011,4.930511475,7.22687819,4.680856038,,8,0.3,,9994761000,69.55,,,64.1,56.5,68.6,91.6,78.5,99.3,2974692000,913742000,0.378351343,260,,154,80,37.1,,,11.5,49.8,,,45371,1700,14037,60356,81.11111111,83.33333,,0,0,0,104183000,1968277000,1301338000,0,42041000,41536000,489592000,39741000,41536000,489592000,39741000,72609000,0,10891000,1478130000,3500000000,2021209000,2736666000,1217000000,52,17,7,42.3,0,80,5,,8,139,600,226,23,19,200,,31.8
South Africa2012,South Africa,2012,5.133887768,7.789356375,4.042891794,,8,0.3,,7842234000,70.57,,,64.7,57.5,68.9,92,79.2,99.4,3559701000,947539000,0.371916278,270,,152,80,36.8,,,11.3,47.7,,,43148,1700,13224,56085,72.22222222,76.66667,,0,0,0,1670000000,2474686000,718666000,0,68341000,36597000,1414540000,61665000,36597000,1414540000,61665000,249000000,0,7470000,2637666000,2500000000,2550497000,5292545000,2618282000,54,17,7,42.3,0,60,5,,8,139,600,226,23,19,200,,32
South Africa2013,South Africa,2013,3.660727262,7.920265322,3.641287972,,8,0.3,8,9110884000,70.84,,,65.3,58.5,69.1,92.4,80,99.5,3221736000,869343000,0.354950467,280,,145,70,35.3,,,11.2,43.4,,,39074,1600,12377,48552,76.66666667,80,,0,0,0,1535412000,2277548000,218668000,382329000,4396000,24549000,526307000,70449000,24549000,526307000,70449000,0,0,0,1754080000,3382329000,2281944000,4977664000,3199035000,55.6,17,7,42.3,0,80,5,5,7,139,600,226,23,19,200,,28.7
South Africa2014,South Africa,2014,4.828456402,7.57685004,3.246543651,,8,0.3,7,9757117000,64.93,69,,65.8,59.5,69.3,92.8,80.7,99.5,3745962000,1294393000,0.341525551,290,,140,70,34.4,,,11.1,41.4,,,36088,1600,11627,44141,74.44444444,73.33333333,,0,0,0,1000000000,2310867000,218666000,733651000,9361000,21616000,1396602000,131341000,21616000,1396602000,131341000,0,63330000,0,1218666000,4651627000,2320228000,5353770000,4113488000,55.4,19,7,41.5,0,80,6,5,7,141,600,226,23,46,200,2,28.9
South Africa2015,South Africa,2015,4.887325764,7.401783596,3.215064226,46,8,0.3,7,2241717000,64.89,73,103,66.4,60.5,69.6,93.2,81.4,99.6,1193029000,51860000,0.333630208,300,25,138,80,33.6,28.8,36.2,11,40.5,37.3,46.5,34078,1500,11141,41930,81.1111,83.3333,116,0,0,0,0,1123711000,122668000,0,11703000,156466000,346783000,5610000,156466000,346783000,5610000,43939000,117334000,145000,166607000,117334000,1135559000,633842000,310769000,62,19,7,41.91919192,0,80,6,5,7,141,600,226,23,46,200,2,28.8
"Korea, Rep.2006","Korea, Rep.",2006,5.332177639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.2007","Korea, Rep.",2007,5.76727581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.2008","Korea, Rep.",2008,5.389624596,6.29546466,0.571914662,,7,16.9,,,,,,100,100,100,97.6,87.9,99.7,,,0.017434159,5700,,14,,3.9,,,1.9,4.5,,,1985,66,966,2272,,,,,,,,,,,,,,,,,,,,,,,,,,90.4,9,7,13.7,0,,10,,15,27,230,,9.5,17,250,,33.9
"Korea, Rep.2009","Korea, Rep.",2009,5.647689819,7.294257584,0.584500589,,7,14.7,,,81.62,,,100,100,100,97.6,87.9,99.7,,,0.018406998,5400,,15,,3.7,,,1.8,4.3,,,1871,70,910,2145,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,9,7,14.7,0,,8,,15,27,230,18,9,14,250,,32.3
"Korea, Rep.2010","Korea, Rep.",2010,6.116024494,7.595418921,0.588001423,,7,14.7,,,81.86,,,100,100,100,97.6,87.9,99.7,,,0.018110547,5500,,15,,3.5,3.3,3.8,1.7,4.1,3.8,4.4,1753,68,851,2019,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,9,7,14.7,0,,8,,15,27,230,18,9,14,250,,30.2
"Korea, Rep.2011","Korea, Rep.",2011,6.946599007,8.113646119,0.484155587,,7,14.6,,,82.78,,,100,100,100,97.6,87.9,99.7,,,0.017372194,5800,,14,,3.4,,,1.7,4,,,1679,65,839,1954,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,7,14.7,0,,5,,13,28,230,18,9,7,225,,34.1
"Korea, Rep.2012","Korea, Rep.",2012,6.003286839,8.231258432,0.594291799,,7,14.6,,,83.99,,,100,100,100,97.6,87.9,99.7,,,0.016152078,6200,,13,,3.3,,,1.7,3.8,,,1599,60,824,1830,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,7,15.7,0,,3,,11,28,230,18,9,4,207,,33.9
"Korea, Rep.2013","Korea, Rep.",2013,5.958809853,8.272548922,0.570682158,,7,14.6,8,,84.17,,,100,100,100,,,99.7,,,0.015093984,6600,,12,,3.2,,,1.7,3.7,,,1519,56,806,1748,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,7,15.7,0,,3,5,11,28,230,18,9,4,187,,33.3
"Korea, Rep.2014","Korea, Rep.",2014,5.801325321,8.035683628,0.621760882,,7,14.5,8,,83.91,4,,100,100,100,,,99.7,,,0.014330236,7000,,12,,3,,,1.7,3.6,,,1396,53,791,1670,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,7,16.3,0,,3,5,11,28,230,18,7,4,187,1.5,33.1
"Korea, Rep.2015","Korea, Rep.",2015,5.780211449,,,30,7,14.5,8,,83.88,4,24,100,100,100,,,99.7,,,0.013810106,7200,10,11,,2.9,2.7,3.1,1.6,3.4,3.2,3.7,1329,50,733,1559,,,8,,,,,,,,,,,,,,,,,,,,,,,100,10,7,16.33333333,0,,3,5,12,28,230,18,6.5,4,188,1.5,33.2
South Sudan2014,South Sudan,2014,3.831992388,,,,2,242.4,0,,35.56,186,,6.7,4.5,16.4,58.7,56.9,66.7,,,4.070760746,25,,823,10,62,,,40.1,95.6,,,26144,3600,17036,39932,29.44444444,38.33333333,,,,,,,,,,,,,,,,,,,,,,,,0,23,9,26.5,0,40,13,2,37,124,228,468,50,14,218,,29
South Sudan2015,South Sudan,2015,4.070771217,,,19,2,330.1,0,,34.78,187,0,6.7,4.5,16.4,58.7,56.9,66.7,,,3.865575911,26,9,789,20,60.3,54.9,65.4,39.3,92.6,87.1,97.5,25942,3500,17034,39487,34.44446667,53.3334,16,,,,,,,,,,,,,,,,,,,,,,,0,23,9,26.5060241,0,30,13,2,37,124,228,427,50,14,210,,29
Spain2005,Spain,2005,7.152785778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain2007,Spain,2007,6.994614601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain2008,Spain,2008,7.294472694,5.9,2.807693691,,5,14.9,,,,,,99.9,100,99.8,100,100,100,,,0.007513987,13300,,5,,4.2,,,3.1,5,,,2129,25,1571,2515,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,12,4,36.3,45.8,,10,,9,190,515,,13,61,234,,58.8
Spain2009,Spain,2009,6.198601246,6.418025857,4.121031336,,5,15,,,68.18,,,99.9,100,99.8,100,100,100,,,0.007329543,13600,,5,,4.1,,,3.1,4.8,,,2059,24,1557,2402,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,12,4,36.6,45.3,,10,,9,190,515,148,13,61,213,,55.8
Spain2010,Spain,2010,6.188262463,6.094598445,4.668372132,,5,15.1,,,68.22,,,99.9,100,99.8,100,100,100,,,0.006738957,14800,,5,,3.9,3.6,4.2,3,4.6,4.3,5,1905,22,1465,2249,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,13,4,36.6,54.6,,10,,9,250,515,148,13,52,197,,55.5
Spain2011,Spain,2011,6.518249035,5.92380484,6.007281034,,5,4.7,,,70.13,,,99.9,100,99.8,100,100,100,,,0.006972844,14300,,5,,3.8,,,3,4.5,,,1786,23,1410,2132,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,13,5,36,54.7,,10,,9,250,515,148,13,29,187,,37.9
Spain2012,Spain,2012,6.290690422,5.756505027,7.48390356,,5,5,,,70.19,,,99.9,100,99.8,100,100,100,,,0.00669704,14900,,5,,3.7,,,3,4.4,,,1637,21,1327,1978,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,13,5,36,53.3,,11,,9,250,510,148,13,30,167,,37.9
Spain2013,Spain,2013,6.150027275,6.79162346,9.380729632,,5,5,7,,69.5,,,99.9,100,99.8,100,100,100,,,0.006843949,14600,,5,,3.7,,,2.9,4.3,,,1524,21,1194,1808,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,13,5,36,51.9,,11,5,9,205,510,132,13,24,167,,57.1
Spain2014,Spain,2014,6.456477642,7.241611817,8.452782349,,5,5.3,7,,73.78,34,,99.9,100,99.8,100,100,100,,,0.006827638,14600,,5,,3.6,,,2.8,4.2,,,1390,21,1081,1665,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,13,5,39.7,50,,7,5,9,205,510,132,12.5,14,167,1.5,58.2
Spain2015,Spain,2015,6.380663395,7.373008686,6.960563227,15,5,5.2,7,,74.86,33,77,99.9,100,99.8,100,100,100,,,0.006811344,14700,16,5,,3.5,3.2,3.8,2.8,4.1,3.8,4.4,1299,21,1039,1566,,,219,,,,,,,,,,,,,,,,,,,,,,,14.1,13,5,41.14285714,49.8,,7,5,9,205,510,107,12.5,14,158,1.5,50
Sri Lanka2006,Sri Lanka,2006,4.344610691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka2007,Sri Lanka,2007,4.414805412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka2008,Sri Lanka,2008,4.430846214,,,,4,47,,1238236000,,,,89.6,90.2,86.8,88.8,86.9,96.9,286063000,34574000,0.088241473,1100,,38,50,10.2,,,7.2,11.8,,,3788,140,2672,4368,74.44444444,73.33333,,372279000,415449000,113241000,65000000,45547000,151296000,293154000,25356000,146135000,373933000,65050000,518414000,789382000,178291000,13021000,0,2295000,229317000,293154000,73198000,808631000,60900000,8.7,13,8,5.8,0,100,9,,59,179,1318,,71,44,256,,61.7
Sri Lanka2009,Sri Lanka,2009,4.212026596,,,,4,41.9,,2213904000,57.07,,,90.6,91.4,87,89.9,88.3,97.2,324862000,39564000,0.083971818,1200,,36,60,9.7,,,6.8,11.3,,,3547,130,2485,4127,75.55555556,66.66667,,392934000,735924000,169609000,0,42974000,249591000,154821000,14449000,162532000,429239000,57581000,555466000,1165163000,227190000,7383000,6720000,685000,256974000,661541000,58108000,966900000,154460000,14.3,14,8,5.8,0,100,9,,59,180,1318,126,71,44,256,,61.7
Sri Lanka2010,Sri Lanka,2010,3.976905107,,,,4,33.9,,3090794000,56.04,,,91.7,92.7,87.2,91.1,89.6,97.5,615639000,20000000,0.079968313,1300,,35,60,9.4,8.4,10.3,6.4,10.9,9.9,11.9,3369,120,2292,3912,76.66666667,70,,332893000,1337272000,253732000,0,72000000,55686000,167323000,11693000,173838000,473130000,54314000,506731000,1810402000,308046000,7876000,16069000,203900000,63562000,1183392000,287593000,715293000,145000000,18.6,14,8,5.3,0,100,9,,71,180,1318,126,71,38,256,,96.6
Sri Lanka2011,Sri Lanka,2011,4.180569172,8.721269864,3.815768066,,6,30.1,,3195938000,57.12,,,92.7,93.9,87.5,92.2,90.9,97.7,448304000,43000000,0.074983536,1300,,33,60,9.1,,,6.1,10.6,,,3179,120,2129,3718,76.66666667,80,,374212000,1119216000,206332000,0,123625000,54872000,101406000,13017000,213064000,493415000,61614000,587276000,1612631000,267946000,8892000,36901000,716000,63764000,1138307000,137358000,805040000,154000000,29.4,14,8,5.8,0,90,9,,71,180,1318,126,71,35,256,,112.9
Sri Lanka2012,Sri Lanka,2012,4.224593163,8.545309303,3.627583327,,6,26.6,,7832620000,61.03,,,93.8,95.1,87.7,93.3,92.3,98,549807000,35100000,0.070316475,1400,,32,60,8.9,,,5.9,10.4,,,3014,110,1997,3547,78.88888889,86.66667,,381829000,1635688000,230609000,500000000,206950000,86640000,2705564000,14762000,222289000,509482000,60946000,604118000,2145170000,291555000,8645000,26486000,1440000,595285000,3732050000,223152000,1364703000,165300000,33.6,13,8,5.8,0,90,9,,61,179,1318,126,50,11,254,,55.3
Sri Lanka2013,Sri Lanka,2013,4.364694118,8.240904339,5.575057879,,6,26.1,6,6179245000,61.6,,,94.8,96.4,87.9,94.5,93.6,98.3,617559000,50000000,0.068428507,1500,,32,60,8.7,,,5.7,10.2,,,2851,110,1867,3375,78.88888889,86.66666667,,371728000,1577756000,265429000,0,219750000,103555000,1669015000,20024000,240793000,486869000,60939000,612521000,2064625000,326368000,12185000,10526000,1417000,115740000,2929541000,241191000,910765000,182504000,39,12,9,5.8,0,90,9,3,58,169,1318,104,51,11,209.5,,57
Sri Lanka2014,Sri Lanka,2014,4.267932892,8.158253763,4.234214499,,6,20.7,6,5718617000,57.5,113,,95.1,96.7,88.1,95.6,95,98.5,693846000,49638000,0.066051544,1500,,31,70,8.6,,,5.6,10,,,2738,100,1782,3218,78.88888889,86.66666667,,461410000,1457201000,244452000,0,311319000,103791000,1040226000,21733000,257528000,568454000,65387000,718938000,2025655000,309839000,9509000,5073000,1317000,113300000,2795299000,334369000,1054763000,222525000,44.5,12,9,5.8,0,80,9,3,47,169,1318,104,51,11,167,1.7,55.4
Sri Lanka2015,Sri Lanka,2015,4.611606598,8.205759696,4.32636871,16,6,18.7,6,2453488000,58.96,107,46,95.1,96.7,88.1,95.6,95,98.5,681750000,9274000,0.063497892,1600,30,30,50,8.4,7.5,9.2,5.4,9.8,8.8,10.7,2620,98,1683,3091,73.33333333,90,291,763295000,1423900000,199901000,500000000,380873000,123303000,420537000,21353000,283396000,598916000,69198000,1046691000,2022816000,269099000,14258000,10135000,1151000,637561000,430672000,403377000,1684252000,0,50.3,12,9,5.777777778,0,80,8,3,47,116,1318,100,51,10,167,1.7,55.2
Sudan2009,Sudan,2009,4.454917431,,,,0,37,,970893000,49.27,,,22.8,13.6,44.3,55.6,50.8,67,111251000,0,1.769398848,57,,361,30,54.5,,,32.4,82.4,,,65757,4500,39292,99144,42.22222222,66.66667,,289842000,843865000,66665000,0,0,0,0,0,72524000,127028000,44586000,362366000,970893000,111251000,0,0,0,0,0,0,362366000,0,0,15,6,18.9,0,30,10,,42,270,810,70,9,35,180,,36.1
Sudan2010,Sudan,2010,4.435159683,,,,0,48.7,,935208000,49.43,,,22.5,13.4,43.9,54.9,50.2,66,83493000,0,1.683040194,59,,349,30,53.3,48.2,58.3,32.2,80.2,74.9,85.3,64615,4400,39241,97052,44.44444444,73.33333,,330166000,802067000,51091000,0,0,0,0,0,67287000,133141000,32402000,397453000,935208000,83493000,0,0,0,0,0,0,397453000,0,0,15,6,25.6,0,30,10,,42,270,810,70,9,35,180,,36.1
Sudan2011,Sudan,2011,4.314456463,,,,0,44.2,,792796000,49.86,,,23.5,13.4,43.9,55.4,50.2,66,100345000,0,1.60718699,62,,339,30,52.2,,,31.8,78.2,,,63822,4300,39085,95360,44.44444444,73.33333,,342456000,570582000,66450000,0,0,0,0,0,73170000,222214000,33895000,415626000,792796000,100345000,0,0,0,0,0,0,415626000,0,0,15,6,24.6,0,30,10,,42,270,810,70,9,35,180,,36.1
Sudan2012,Sudan,2012,4.550499439,,,,0,27.8,,318579000,51.45,,,23.5,13.4,43.9,55.5,50.2,66,75923000,0,1.543081535,65,,330,30,51.1,,,31.4,76.3,,,63157,4200,39014,93926,43.33333333,70,,187282000,212485000,38530000,0,0,0,0,0,86357000,106094000,37393000,273639000,318579000,75923000,0,0,0,0,0,0,273639000,0,0,15,6,24.6,0,30,10,,42,270,810,70,9,35,180,,36.1
Sudan2014,Sudan,2014,4.138672829,,,,0,25.1,0,283187000,46.11,158,,23.6,13.4,43.9,55.5,50.2,66,68679000,0,1.442508533,69,,318,40,48.8,,,30.4,72.2,,,61939,4200,38788,90971,43.33333333,60,,113541000,168837000,31728000,0,0,0,0,0,65453000,114350000,36951000,178994000,283187000,68679000,0,0,0,0,0,0,178994000,0,1.3,15,6,24.3,0,30,10,3,42,270,810,70,9,36,180,2,45.4
Suriname2012,Suriname,2012,6.269286633,,,,1,105,,,44.64,,,79.3,61.4,88.4,94.8,88.4,98.1,,,0.383180194,260,,155,30,20.8,,,12.6,23.4,,,208,15,126,235,64.44444444,83.33333,,,,,,,,,,,,,,,,,,,,,,,,0,10,6,11.8,0,80,13,,30,253,1715,113,196,690,199,,27.9
Swaziland2011,Swaziland,2011,4.867091179,17.4,7.5,,2,29.2,,32097000,58.59,,,57,55.3,63,72.3,66.5,93.2,14400000,0,1.474036127,68,,418,40,53.6,,,16.3,79.1,,,1965,160,596,2870,64.44444444,83.33333,,3925000,0,2954000,0,0,580000,0,437000,22172000,32097000,11009000,26097000,32097000,13963000,0,0,0,580000,0,437000,26677000,0,43.2,13,9,13.6,0,70,12,,33,96,972,137,21,56,104,,37.6
Sweden2005,Sweden,2005,7.376315594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden2007,Sweden,2007,7.241362572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden2008,Sweden,2008,7.51599741,4.7,0.462078292,,6,0.6,,,,,,99.3,99.7,99.3,100,100,100,,,0.008840698,11300,,5,,2.6,,,1.7,3.2,,,304,5,199,368,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,2,47,0,,3,,6,126,508,,15,16,122,,53.8
Sweden2009,Sweden,2009,7.265977383,5,0.834133008,,6,0.6,,,81.69,,,99.3,99.6,99.3,100,100,100,,,0.008654368,11600,,5,,2.5,,,1.6,3.1,,,284,5,182,349,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,2,46.4,0,,3,,6,126,314,52,15,16,122,,53.9
Sweden2010,Sweden,2010,7.496018887,4.7,0.78356326,,8,0.6,,,83.17,,,99.3,99.7,99.2,100,100,100,,,0.007976511,12500,,4,,2.5,2.3,2.8,1.6,3.1,2.8,3.3,278,5,178,345,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,1,45,0,,3,,6,126,314,52,7,16,122,,52.1
Sweden2011,Sweden,2011,7.382232189,4,0.654054945,,8,0.6,,,82.75,,,99.3,99.7,99.2,100,100,100,,,0.008265838,12100,,4,,2.4,,,1.6,3,,,264,5,176,332,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,1,44.7,0,,3,,6,126,314,52,7,16,122,,52.1
Sweden2012,Sweden,2012,7.560147762,4.2,0.700061655,,8,0.5,,,82.4,,,99.3,99.6,99.3,100,100,100,,,0.008358827,12000,,4,,2.4,,,1.6,3,,,264,5,176,333,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,1,44.7,0,,3,,6,116,314,52,30,16,122,,52.1
Sweden2013,Sweden,2013,7.434010506,4.4,0.614387788,,8,0.5,5,,82.51,,,99.3,99.6,99.2,100,100,100,,,0.00786993,12700,,4,,2.4,,,1.6,3,,,265,5,176,335,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,1,44.7,0,,3,6,6,116,321,52,28,16,122,,52.1
Sweden2014,Sweden,2014,7.239147663,5.1,1.23836747,,8,0.5,5,,81.4,9,,99.3,99.7,99.2,100,100,100,,,0.007815084,12800,,4,,2.4,,,1.6,3,,,267,5,178,338,,,,,,,,,,,,,,,,,,,,,,,,,,100,7,1,44.7,0,,3,6,6,116,321,52,14,16,122,2,49.1
Sweden2015,Sweden,2015,7.28892231,4.8,1.135952085,8,8,0.5,5,,81.72,8,15,99.3,99.6,99.3,100,100,100,,,0.007769875,12900,1,4,,2.4,2.2,2.6,1.6,3,2.7,3.3,271,5,181,343,,,14,,,,,,,,,,,,,,,,,,,,,,,100,7,1,43.5530086,0,,3,6,6,116,321,52,14,7,122,2,49.1
Switzerland2006,Switzerland,2006,7.473252773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland2009,Switzerland,2009,7.524520874,5.551293197,1.120762389,,0,2,,,75.34,,,99.9,99.8,99.9,100,100,100,,,0.008053417,12400,,6,,3.9,,,3.2,4.6,,,308,4,252,360,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,14,4,29,0,,6,,19,156,417,39,16,18,63,,28.7
Switzerland2012,Switzerland,2012,7.776208878,5.502581741,0.794555821,,0,2.1,,,75.66,,,99.9,99.8,99.9,100,100,100,,,0.008183149,12200,,6,,3.7,,,3,4.3,,,307,5,249,356,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,13,4,29,0,,6,,19,156,390,39,16,18,63,,29.4
Switzerland2014,Switzerland,2014,7.492803574,6.332114133,0.724263678,,0,2,6,,75.95,26,,99.9,99.8,99.9,100,100,100,,,0.00807617,12400,,5,,3.5,,,2.8,4,,,296,4,237,338,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,13,4,31,0,,6,6,19,156,390,39,16,10,63,3,28.8
Switzerland2015,Switzerland,2015,7.572136879,,,6,0,2,6,,76.04,26,9,99.9,99.8,99.9,100,100,100,,,0.008046574,12400,2,5,,3.4,3.1,3.6,2.7,3.9,3.6,4.3,291,4,231,334,,,10,,,,,,,,,,,,,,,,,,,,,,,26.1,13,4,30.5,0,,6,6,19,156,390,39,16,10,63,3,28.8
Syrian Arab Republic2008,Syrian Arab Republic,2008,5.32333231,,,,6,18.2,,281521000,,,,93.5,90.6,95.9,89.3,84.5,93.3,124647000,0,0.169516472,590,,51,70,14.2,,,9.1,16.5,,,7460,260,4774,8638,62.22222222,76.66667,,439197000,78768000,62134000,0,0,0,0,0,120897000,202753000,62513000,560094000,281521000,124647000,0,0,0,0,0,0,560094000,0,0,20,4,12.4,0,40,8,,20,87,872,,19,16,336,,40.5
